cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, addedPoints, movedPoints, Overall

64, 1e-05, 1.71024, 1.64027, 0.069347, 0.281421, 0, 0, 0, 0.812176, 0.43735, 1.80362, 0.129619, 0.154031, 0.273379, 0.273235, 3.555, 0, 6.01751, 
68, 0.002905, 1.17781, 1.13219, 0.045064, 0.278731, 0, 0, 0, 0.863682, 0.501589, 1.15508, 0.089461, 0.116017, 0.182151, 0.188997, 3.495, 0, 4.19949, 
72, 6e-06, 1.23555, 1.18991, 0.045041, 0.358405, 0, 0, 0, 0.74102, 0.618277, 1.43058, 0.095989, 0.112767, 0.223196, 0.22876, 3.1275, 0, 4.61013, 
76, 4e-06, 2.16977, 1.7945, 0.374112, 0.513609, 0, 0, 0, 0.883358, 0.739032, 1.89645, 0.102807, 0.116524, 0.277611, 0.276764, 4.275, 0, 6.4365, 
80, 6e-06, 2.22215, 2.14123, 0.080314, 0.329222, 0, 0, 0, 0.521159, 0.493207, 2.34938, 0.111943, 0.128246, 0.342471, 0.335627, 3.8925, 0, 6.16571, 
84, 0.00314, 2.66684, 2.48341, 0.182771, 0.220437, 0, 0, 0, 0.54191, 0.205217, 2.7567, 0.106093, 0.124289, 0.375052, 0.370062, 3.8325, 0, 6.63186, 
88, 6e-06, 3.47793, 2.96111, 0.515736, 0.219288, 0, 0, 0, 0.700916, 0.246412, 2.90969, 0.186751, 0.129774, 0.379612, 0.379153, 3.5625, 0, 7.87758, 
92, 0.003436, 1.40735, 1.16767, 0.238964, 0.274717, 0, 0, 0, 0.888909, 0.353229, 1.29413, 0.140563, 0.14834, 0.195236, 0.193994, 4.495, 0, 4.5184, 
96, 5e-06, 1.55735, 1.3438, 0.212838, 0.346273, 0, 0, 0, 0.816197, 0.492628, 1.62891, 0.130494, 0.15167, 0.241268, 0.239251, 4.5225, 0, 6.10759, 
100, 0.003512, 1.27428, 1.18687, 0.086813, 0.327387, 0, 0, 0, 0.647358, 0.541002, 1.25155, 0.123128, 0.117924, 0.218425, 0.214225, 3.84, 0, 4.30131, 
104, 9e-06, 1.44375, 1.35082, 0.092272, 0.288801, 0, 0, 0, 0.804178, 0.415324, 1.62298, 0.105351, 0.137392, 0.248884, 0.241684, 4.29, 0, 4.83509, 
108, 0.004463, 1.75112, 1.66993, 0.080388, 0.284521, 0, 0, 0, 0.700057, 0.404802, 1.55398, 0.084365, 0.103807, 0.258302, 0.235787, 4.2775, 0, 4.90258, 
112, 1.1e-05, 1.89685, 1.81021, 0.085843, 0.353693, 0, 0, 0, 0.790146, 0.458798, 1.96316, 0.101957, 0.119658, 0.296013, 0.288778, 4.925, 0, 5.69914, 
116, 0.003565, 1.50881, 1.46302, 0.045108, 0.26493, 0, 0, 0, 0.590246, 0.338127, 1.65302, 0.104287, 0.118625, 0.257615, 0.259135, 4.4625, 0, 4.60405, 
120, 5e-06, 2.15597, 2.08721, 0.068114, 0.248811, 0, 0, 0, 0.66553, 0.263249, 1.8166, 0.110943, 0.13258, 0.259818, 0.252444, 4.1625, 0, 5.39933, 
124, 0.003048, 1.61038, 1.53158, 0.078177, 0.338437, 0, 0, 0, 0.890155, 0.5029, 1.50542, 0.226021, 0.13353, 0.222151, 0.227774, 4.8175, 0, 5.21741, 
128, 5e-06, 1.88648, 1.74508, 0.140722, 0.358649, 0, 0, 0, 0.745152, 0.657627, 1.72273, 0.32014, 0.146092, 0.245776, 0.244669, 4.6875, 0, 7.14504, 
132, 0.002851, 1.89525, 1.64519, 0.249461, 0.264949, 0, 0, 0, 0.700475, 0.393236, 1.48755, 0.116527, 0.146317, 0.221509, 0.219986, 4.4825, 0, 5.02495, 
136, 5e-06, 1.99487, 1.89975, 0.094511, 0.299126, 0, 0, 0, 1.06493, 0.428879, 1.89645, 0.140115, 0.149799, 0.279052, 0.276508, 4.0675, 0, 5.9872, 
140, 5e-06, 1.80103, 1.63694, 0.163379, 0.386174, 0, 0, 0, 0.895602, 0.717744, 1.72322, 0.134061, 0.156397, 0.258452, 0.262934, 4.8975, 0, 5.83197, 
144, 6e-06, 3.42746, 3.17901, 0.247856, 0.342361, 0, 0, 0, 0.690834, 0.341954, 2.83918, 0.126615, 0.171718, 0.413349, 0.408842, 4.03, 0, 8.08692, 
148, 4e-06, 4.01007, 3.88149, 0.127972, 0.269423, 0, 0, 0, 0.603165, 0.358926, 3.24847, 0.12039, 0.160887, 0.441427, 0.438924, 3.52, 0, 8.77718, 
152, 4e-06, 3.67171, 3.43849, 0.23247, 0.328847, 0, 0, 0, 0.600406, 0.500606, 1.82195, 0.131627, 0.18716, 0.269282, 0.277948, 3.675, 0, 7.25536, 
156, 5e-06, 2.3999, 2.29085, 0.108419, 0.307952, 0, 0, 0, 0.551463, 0.475618, 1.66454, 0.237711, 0.195818, 0.244763, 0.245067, 3.815, 0, 5.84463, 
160, 1.2e-05, 1.31262, 1.19669, 0.115147, 0.266479, 0, 0, 0, 0.575832, 0.408209, 1.0993, 0.299778, 0.120398, 0.184542, 0.190901, 2.8825, 0, 5.69709, 
164, 5e-06, 2.04497, 1.91054, 0.133355, 0.297597, 0, 0, 0, 0.661889, 0.454996, 1.44851, 0.217268, 0.145512, 0.236036, 0.241982, 3.515, 0, 5.2796, 
168, 6e-06, 2.51437, 2.28807, 0.225654, 0.32581, 0, 0, 0, 0.689574, 0.481035, 1.51946, 0.259422, 0.153489, 0.242505, 0.248907, 3.53, 0, 5.95451, 
172, 0.013435, 2.13397, 1.97635, 0.15612, 0.423536, 0, 0, 0, 0.933258, 0.832288, 1.42173, 0.080802, 0.123553, 0.229659, 0.232322, 3.245, 0, 6.00873, 
176, 5e-06, 2.45709, 2.346, 0.110435, 0.452478, 0, 0, 0, 1.13395, 0.738454, 1.87285, 0.099047, 0.146284, 0.280201, 0.283791, 4.135, 0, 6.91722, 
180, 0.005173, 2.75113, 2.55444, 0.196077, 0.458472, 0, 0, 0, 0.666272, 0.768352, 2.25671, 0.117216, 0.15448, 0.328866, 0.33016, 3.8925, 0, 7.19442, 
