cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, Overall

112, 6e-06, 1.04962, 0.963935, 0.085171, 0.20939, 0, 0, 0, 0.521922, 0.267782, 1.02669, 0.144523, 0.087482, 0.180609, 0.182971, 3.32055, 
116, 0.003504, 0.790652, 0.742658, 0.047464, 0.149323, 0, 0, 0, 0.365523, 0.213405, 0.881944, 0.08951, 0.077436, 0.158736, 0.159276, 2.58569, 
120, 4e-06, 1.15868, 1.10155, 0.056582, 0.148442, 0, 0, 0, 0.408006, 0.151922, 0.932971, 0.0928, 0.079972, 0.163307, 0.163791, 2.97956, 
124, 0.00308, 0.802876, 0.693902, 0.108428, 0.196506, 0, 0, 0, 0.566217, 0.280474, 0.766765, 0.140375, 0.082369, 0.135609, 0.135302, 2.84373, 
128, 6e-06, 0.994642, 0.917038, 0.077017, 0.220966, 0, 0, 0, 0.47769, 0.38765, 0.902895, 0.091558, 0.10979, 0.152097, 0.152831, 4.19222, 
132, 0.002848, 0.88942, 0.786593, 0.102323, 0.173107, 0, 0, 0, 0.456762, 0.239341, 0.783798, 0.077602, 0.083799, 0.138089, 0.13824, 2.71259, 
136, 6e-06, 1.06727, 0.992698, 0.074024, 0.174776, 0, 0, 0, 0.716918, 0.258488, 0.977955, 0.065272, 0.082247, 0.170991, 0.172698, 3.35372, 
140, 8e-06, 0.868837, 0.823566, 0.044677, 0.225897, 0, 0, 0, 0.572808, 0.42205, 0.90552, 0.064003, 0.084081, 0.157564, 0.159093, 3.15539, 
144, 1.4e-05, 1.75521, 1.67151, 0.083074, 0.159861, 0, 0, 0, 0.373199, 0.159443, 1.44118, 0.076336, 0.105846, 0.240142, 0.244446, 4.08772, 
148, 6e-06, 2.14534, 2.02194, 0.122895, 0.159815, 0, 0, 0, 0.366491, 0.165564, 1.71249, 0.076481, 0.098565, 0.27882, 0.262136, 4.73278, 
152, 6e-06, 1.85856, 1.51797, 0.340058, 0.178269, 0, 0, 0, 0.368142, 0.285294, 0.881827, 0.104286, 0.111683, 0.151274, 0.15892, 3.79668, 
156, 6e-06, 1.2726, 1.16762, 0.104346, 0.201908, 0, 0, 0, 0.327495, 0.267007, 0.846892, 0.091646, 0.127005, 0.141601, 0.146508, 3.14397, 
160, 6e-06, 0.78537, 0.724533, 0.060317, 0.153699, 0, 0, 0, 0.341665, 0.224286, 0.589306, 0.077584, 0.073134, 0.11496, 0.120434, 3.48061, 
164, 5e-06, 1.05862, 0.943755, 0.11439, 0.170106, 0, 0, 0, 0.410441, 0.238177, 0.776708, 0.078194, 0.091957, 0.141106, 0.143739, 2.85282, 
168, 6e-06, 1.43422, 1.26152, 0.158333, 0.173145, 0, 0, 0, 0.379457, 0.2736, 0.830131, 0.068348, 0.100956, 0.167641, 0.168355, 3.27393, 
172, 0.007043, 0.933275, 0.882774, 0.049973, 0.217456, 0, 0, 0, 0.501179, 0.477181, 0.743362, 0.06927, 0.081597, 0.139324, 0.141938, 3.04154, 
176, 5e-06, 1.33228, 1.20816, 0.12358, 0.265633, 0, 0, 0, 0.607714, 0.466548, 0.991447, 0.089739, 0.097045, 0.171269, 0.173832, 3.86083, 
180, 0.004547, 1.45031, 1.3008, 0.148933, 0.248516, 0, 0, 0, 0.519238, 0.4033, 1.18489, 0.104144, 0.09886, 0.194554, 0.197645, 4.02355, 
