cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, Overall

104, 5e-06, 0.39665, 0.334051, 0.062181, 0.058343, 0, 0, 0, 0.309467, 0.099569, 0.305541, 0.102721, 0.03766, 0.0656669, 0.0691148, 1.31516, 
108, 0.00356, 0.395054, 0.328373, 0.066243, 0.058023, 0, 0, 0, 0.206312, 0.081959, 0.284177, 0.151745, 0.036845, 0.0647162, 0.070445, 1.22372, 
112, 7e-06, 0.732718, 0.616699, 0.109797, 0.086237, 0, 0, 0, 0.456575, 0.129397, 0.368788, 0.193647, 0.044418, 0.122157, 0.0990855, 2.0193, 
116, 0.003859, 0.409217, 0.342946, 0.065826, 0.069975, 0, 0, 0, 0.20842, 0.103734, 0.448596, 0.336464, 0.037794, 0.0938904, 0.0851675, 1.62617, 
120, 5e-06, 0.453844, 0.408553, 0.044855, 0.057017, 0, 0, 0, 0.181466, 0.069446, 0.336494, 0.071648, 0.037565, 0.0674904, 0.0705954, 1.21243, 
124, 0.003847, 0.30048, 0.265954, 0.034072, 0.075161, 0, 0, 0, 0.249332, 0.10966, 0.280969, 0.195248, 0.053561, 0.0562076, 0.0583142, 1.27453, 
128, 6e-06, 0.456422, 0.39453, 0.061292, 0.12284, 0, 0, 0, 0.243012, 0.202937, 0.339215, 0.034133, 0.041763, 0.0649137, 0.0668594, 1.94873, 
132, 0.002746, 0.355094, 0.299753, 0.054941, 0.064945, 0, 0, 0, 0.240208, 0.107212, 0.357076, 0.034123, 0.060512, 0.059115, 0.0715452, 1.23095, 
136, 5e-06, 0.437283, 0.390561, 0.046279, 0.074123, 0, 0, 0, 0.345115, 0.10696, 0.362435, 0.032603, 0.046069, 0.0757607, 0.0778395, 1.40967, 
140, 5e-06, 0.398693, 0.344843, 0.053375, 0.088448, 0, 0, 0, 0.223727, 0.192681, 0.375968, 0.03754, 0.044086, 0.0805853, 0.0755164, 1.37443, 
144, 5e-06, 0.71144, 0.616362, 0.094591, 0.059506, 0, 0, 0, 0.155366, 0.088788, 0.489969, 0.031612, 0.043792, 0.100065, 0.106166, 1.58508, 
148, 5e-06, 0.868569, 0.722216, 0.145951, 0.058322, 0, 0, 0, 0.159614, 0.088627, 0.644298, 0.036853, 0.047735, 0.135281, 0.121916, 1.90705, 
152, 6e-06, 0.728684, 0.578969, 0.149305, 0.081649, 0, 0, 0, 0.132229, 0.102077, 0.366659, 0.060645, 0.053461, 0.0754588, 0.0781192, 1.52877, 
156, 5e-06, 0.555712, 0.453899, 0.101369, 0.072302, 0, 0, 0, 0.117457, 0.120655, 0.355933, 0.044608, 0.055821, 0.0702036, 0.0673805, 1.3397, 
160, 5e-06, 0.306139, 0.275828, 0.029924, 0.053786, 0, 0, 0, 0.123364, 0.088545, 0.23141, 0.146699, 0.03578, 0.050616, 0.0553353, 1.60868, 
164, 5e-06, 0.363643, 0.326597, 0.036662, 0.057807, 0, 0, 0, 0.148165, 0.087717, 0.329349, 0.098948, 0.038421, 0.0588672, 0.0675589, 1.12802, 
168, 6e-06, 0.542772, 0.465389, 0.076408, 0.061761, 0, 0, 0, 0.177317, 0.107608, 0.329901, 0.103023, 0.047267, 0.0707943, 0.0811696, 1.37476, 
172, 0.005885, 0.401391, 0.347846, 0.053136, 0.076814, 0, 0, 0, 0.221759, 0.241861, 0.273082, 0.027733, 0.037262, 0.0612545, 0.0656535, 1.2931, 
176, 5e-06, 0.50169, 0.461427, 0.039837, 0.084196, 0, 0, 0, 0.274395, 0.197395, 0.347959, 0.03594, 0.043371, 0.084468, 0.0830436, 1.48782, 
180, 0.002927, 0.579134, 0.463506, 0.115207, 0.10328, 0, 0, 0, 0.156013, 0.156131, 0.431147, 0.048501, 0.044533, 0.0874368, 0.09077, 1.52743, 
