cameras number, updateSteinerGrid, shrinkManifold, shrinkSingle, shrinkSeveral, Add new vertices, Move vertices, Move Cameras, rayUntracing, rayTracing, rayRetracing, growManifold, growManifoldSev, growManifold, InsertInBoundary, RemoveFromBoundary, Overall

48, 0.005539, 0.737112, 0.614294, 0.122377, 0.075692, 0, 0, 0, 0.123825, 0.11476, 0.662615, 0.025532, 0.027863, 0.270282, 0.238983, 1.77834, 
52, 5e-06, 0.795899, 0.737877, 0.057603, 0.049989, 0, 0, 0, 0.144127, 0.053505, 0.735476, 0.029402, 0.03428, 0.310637, 0.280627, 1.84811, 
56, 5e-06, 1.09584, 0.868128, 0.227308, 0.053167, 0, 0, 0, 0.116406, 0.068667, 0.817713, 0.028472, 0.030828, 0.345883, 0.316958, 2.21705, 
60, 0.003578, 0.604317, 0.469845, 0.134027, 0.077672, 0, 0, 0, 0.186689, 0.108749, 0.52751, 0.081742, 0.041966, 0.215902, 0.189428, 1.63766, 
64, 6e-06, 0.54385, 0.49499, 0.048451, 0.052961, 0, 0, 0, 0.152269, 0.0805, 0.476193, 0.07177, 0.048359, 0.21089, 0.193902, 1.67158, 
68, 0.002461, 0.296063, 0.273984, 0.021648, 0.051407, 0, 0, 0, 0.14972, 0.094926, 0.333385, 0.084221, 0.044108, 0.14022, 0.123028, 1.06244, 
72, 5e-06, 0.583899, 0.504881, 0.078075, 0.062438, 0, 0, 0, 0.163825, 0.145644, 0.438923, 0.080584, 0.034283, 0.223178, 0.202743, 1.51741, 
76, 6e-06, 0.61945, 0.50466, 0.114364, 0.098347, 0, 0, 0, 0.161637, 0.169521, 0.55659, 0.129044, 0.036428, 0.226575, 0.21238, 1.77567, 
80, 7e-06, 1.07916, 0.842357, 0.236172, 0.111371, 0, 0, 0, 0.155504, 0.126487, 0.665091, 0.105537, 0.040923, 0.301759, 0.281808, 2.28728, 
84, 0.004544, 1.08572, 0.8841, 0.200953, 0.060008, 0, 0, 0, 0.158353, 0.057643, 0.721452, 0.114664, 0.039888, 0.345417, 0.343863, 2.25297, 
88, 4e-06, 1.15812, 0.845858, 0.311526, 0.047201, 0, 0, 0, 0.225882, 0.081522, 0.791638, 0.046995, 0.040765, 0.352209, 0.320009, 2.40496, 
92, 0.003799, 0.438044, 0.360859, 0.076749, 0.057747, 0, 0, 0, 0.300852, 0.087871, 0.381302, 0.053305, 0.045898, 0.171017, 0.156484, 1.37436, 
96, 5e-06, 0.537116, 0.450524, 0.086154, 0.101355, 0, 0, 0, 0.239363, 0.130037, 0.469975, 0.040036, 0.040076, 0.219476, 0.206402, 1.92419, 
100, 0.002975, 0.379838, 0.340753, 0.038692, 0.071568, 0, 0, 0, 0.17843, 0.150705, 0.392665, 0.094758, 0.03604, 0.176813, 0.164705, 1.31428, 
104, 8e-06, 0.637595, 0.558444, 0.078356, 0.076732, 0, 0, 0, 0.202272, 0.099762, 0.478778, 0.107421, 0.033912, 0.245895, 0.251151, 1.6419, 
108, 0.003811, 0.517329, 0.440236, 0.076619, 0.072511, 0, 0, 0, 0.233796, 0.104241, 0.584697, 0.249514, 0.034684, 0.275065, 0.24986, 1.80703, 
112, 6e-06, 0.921242, 0.801717, 0.118593, 0.116458, 0, 0, 0, 0.26238, 0.110975, 0.589923, 0.198837, 0.042298, 0.308637, 0.361865, 2.25174, 
116, 0.003264, 0.74996, 0.664615, 0.08453, 0.080771, 0, 0, 0, 0.166233, 0.09439, 0.511899, 0.271376, 0.037604, 0.268512, 0.273867, 1.92137, 
120, 5e-06, 0.634053, 0.587786, 0.045839, 0.052897, 0, 0, 0, 0.20041, 0.077564, 1.06279, 0.116185, 0.055595, 0.426363, 0.382821, 2.20488, 
124, 0.003271, 0.766036, 0.71709, 0.048461, 0.097697, 0, 0, 0, 0.298398, 0.122635, 0.484117, 0.198105, 0.043131, 0.27038, 0.305524, 2.02528, 
128, 6e-06, 0.650924, 0.592545, 0.057192, 0.192659, 0, 0, 0, 0.376958, 0.214237, 0.663505, 0.032744, 0.040193, 0.302904, 0.304631, 2.67781, 
132, 0.002671, 0.556797, 0.475938, 0.079961, 0.090861, 0, 0, 0, 0.303771, 0.135108, 0.483278, 0.031573, 0.039411, 0.232904, 0.23457, 1.64772, 
136, 5e-06, 0.621005, 0.576496, 0.044074, 0.066867, 0, 0, 0, 0.285422, 0.142262, 0.632673, 0.033648, 0.040795, 0.300916, 0.292781, 1.82577, 
140, 5e-06, 0.644114, 0.580912, 0.062261, 0.111657, 0, 0, 0, 0.266132, 0.260606, 0.60967, 0.032518, 0.040761, 0.288777, 0.287735, 1.97142, 
144, 6e-06, 1.0083, 0.896793, 0.111054, 0.074735, 0, 0, 0, 0.159456, 0.083739, 0.823845, 0.033377, 0.046488, 0.41134, 0.39164, 2.23297, 
148, 4e-06, 1.25633, 1.09485, 0.161036, 0.057006, 0, 0, 0, 0.13145, 0.093587, 0.982501, 0.038366, 0.0485, 0.486186, 0.462425, 2.6118, 
152, 5e-06, 0.918526, 0.781884, 0.136223, 0.074061, 0, 0, 0, 0.140925, 0.08956, 0.585375, 0.065234, 0.051046, 0.288867, 0.288973, 1.92917, 
156, 5e-06, 0.795166, 0.700169, 0.094532, 0.072371, 0, 0, 0, 0.146259, 0.129937, 0.814454, 0.045571, 0.054255, 0.346223, 0.356263, 2.06296, 
160, 5e-06, 0.423857, 0.395199, 0.028271, 0.0571, 0, 0, 0, 0.13183, 0.110492, 0.45695, 0.140076, 0.042754, 0.21565, 0.219678, 2.05272, 
164, 4e-06, 0.540381, 0.494941, 0.045018, 0.057004, 0, 0, 0, 0.15387, 0.090572, 0.51043, 0.094725, 0.043133, 0.257289, 0.251326, 1.49419, 
168, 6e-06, 0.672697, 0.595289, 0.076964, 0.078489, 0, 0, 0, 0.19691, 0.124085, 0.547743, 0.110493, 0.047302, 0.275455, 0.27645, 1.78766, 
172, 0.006578, 0.594364, 0.542096, 0.051874, 0.095891, 0, 0, 0, 0.22172, 0.221706, 0.509519, 0.025664, 0.035067, 0.255569, 0.261684, 1.71429, 
176, 5e-06, 0.68615, 0.646403, 0.03932, 0.084833, 0, 0, 0, 0.233724, 0.172605, 0.811795, 0.093014, 0.044275, 0.38758, 0.370848, 2.14061, 
180, 0.003084, 1.17052, 1.00116, 0.168119, 0.147166, 0, 0, 0, 0.176948, 0.187652, 0.830493, 0.050251, 0.049097, 0.439486, 0.458862, 2.6277, 
