Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
154, 1, 117, 58, 0, 0.899025, 722, 1227, 298, 13047, 12947, 24002, 14925, 8116, 0.662227, 7570, 568, 8445, 44, 
155, 1, 136, 69, 0, 0.89422, 726, 1338, 334, 13591, 13424, 24057, 14293, 8470, 0.6483, 7993, 496, 8727, 55, 
156, 1, 113, 5, 0, 0.895561, 444, 1913, 29, 14202, 14073, 25545, 15687, 8763, 0.657307, 8211, 571, 9215, 52, 
157, 1, 144, 101, 0, 0.889659, 977, 1332, 477, 14717, 14590, 26180, 15605, 9248, 0.647104, 8730, 537, 9357, 69, 
158, 1, 129, 123, 0, 0.88694, 984, 1125, 528, 15038, 14897, 27590, 16944, 9407, 0.659364, 8822, 604, 9657, 58, 
159, 1, 125, 111, 0, 0.886862, 968, 1076, 511, 10594, 10434, 14800, 11979, 6558, 0.55752, 6246, 291, 6961, 55, 
160, 1, 102, 116, 0, 0.883896, 948, 1387, 540, 11011, 10892, 15812, 11977, 6972, 0.559654, 6687, 264, 7083, 71, 
161, 1, 114, 123, 0, 0.880811, 1065, 1721, 634, 11281, 11204, 16777, 12702, 7175, 0.572866, 6848, 306, 7291, 49, 
162, 1, 115, 162, 85, 0.878772, 1332, 1472, 821, 11533, 11449, 17122, 12787, 7361, 0.570612, 7052, 288, 7422, 61, 
163, 1, 94, 187, 0, 0.871789, 1437, 1582, 949, 11760, 11637, 17141, 13358, 7504, 0.562755, 7177, 306, 7546, 106, 
164, 1, 94, 207, 0, 0.867246, 1623, 1576, 1114, 12178, 12050, 17064, 14149, 7672, 0.550951, 7324, 328, 7926, 98, 
165, 1, 110, 221, 0, 0.865916, 1807, 1762, 1192, 12754, 12649, 18631, 14260, 8045, 0.568679, 7679, 345, 8267, 89, 
166, 1, 149, 208, 0, 0.86119, 1775, 1829, 1141, 13404, 13206, 18994, 14352, 8377, 0.559453, 8054, 302, 8672, 107, 
167, 1, 133, 211, 0, 0.865181, 1811, 1823, 1177, 14074, 13963, 21467, 16251, 8782, 0.591307, 8305, 474, 9144, 80, 
168, 1, 171, 214, 0, 0.866359, 1920, 1950, 1205, 11510, 11310, 18048, 12512, 7104, 0.607014, 6729, 388, 7331, 63, 
169, 1, 158, 223, 0, 0.868609, 1761, 2063, 1142, 11939, 11794, 18310, 12526, 7384, 0.597295, 7029, 369, 7691, 54, 
170, 1, 147, 216, 0, 0.870072, 1564, 2398, 1003, 15795, 15620, 23256, 16368, 9851, 0.576793, 9468, 380, 10234, 102, 
171, 1, 141, 201, 0, 0.867326, 1424, 2637, 891, 16494, 16351, 24985, 17635, 10339, 0.586539, 9875, 461, 10594, 129, 
172, 1, 107, 186, 0, 0.861573, 1212, 1257, 746, 16917, 16795, 26915, 19416, 10726, 0.601797, 10192, 531, 10784, 119, 
173, 1, 135, 142, 55, 0.866222, 1070, 1386, 570, 17391, 17184, 26632, 18958, 10906, 0.590815, 10396, 507, 11166, 154, 
174, 1, 130, 117, 0, 0.865182, 866, 1075, 410, 17822, 17723, 28200, 20519, 11323, 0.598774, 10733, 587, 11400, 142, 
175, 1, 146, 89, 0, 0.862814, 792, 820, 329, 18327, 18119, 28464, 21053, 11545, 0.594699, 10976, 566, 11773, 152, 
176, 1, 105, 90, 0, 0.868906, 703, 671, 334, 18745, 18642, 30276, 22456, 11928, 0.606298, 11274, 651, 12036, 133, 
177, 1, 97, 70, 0, 0.875766, 599, 754, 275, 19110, 19006, 30413, 22757, 12170, 0.600118, 11533, 636, 12253, 141, 
178, 1, 106, 81, 0, 0.879068, 694, 699, 322, 19526, 19375, 31062, 22700, 12397, 0.601165, 11771, 623, 12498, 192, 
179, 1, 128, 107, 0, 0.874559, 918, 861, 437, 19883, 19771, 32818, 23754, 12693, 0.613478, 12003, 687, 12761, 142, 
180, 1, 131, 113, 0, 0.875157, 906, 1161, 462, 20415, 20271, 32440, 23924, 12906, 0.602415, 12253, 650, 13191, 145, 
181, 1, 124, 117, 0, 0.883489, 917, 1210, 471, 21032, 20868, 33322, 24470, 13339, 0.599946, 12681, 655, 13496, 168, 
182, 1, 99, 71, 0, 0.88983, 622, 1424, 277, 21553, 21432, 34338, 25076, 13667, 0.602229, 12958, 706, 13837, 185, 
